Family Name,Algo ID,Ratios of input parameter sizes,Time Complexity (Average),Exact Problem Statement?,Algorithm Name,Constants,Derived?,Paper Reference for Constants,Time Complexity Improvement?,"Transition Class",Year,Time Complexity (Worst Only),Randomized?,Approximate?,Exact?,Heuristic-based?,Parallel?,"# of
Processors",Quantum?,GPU-based?,Paper/Reference Link,Other References,Problem Statement,"Algorithm family
parameters",Description of Inputs,n = 1000 value,n = 1000 scale,n = 10^6 value,n = 10^6 scale,n = 10^9 value,n = 10^9 scale,"Starting Complexity",Remarks,Papers for ratio evaluations,Family for Algorithm,Domains
22. String Search,249,"n:m:k
150000:50:8",O(nm),1,Apostolico–Giancarlo algorithm,,,,0,0,1986,O(nm),0,0,1,0,0,,0,0,https://docs.lib.purdue.edu/cgi/viewcontent.cgi?article=1456&context=cstech&sei-redir=1,,"try to find a place where one or several strings (also called patterns) are
 found within a larger string or text.",,,,,,,,,4,,,,Combinatorics
23. Sequence Alignment,250,"n:m
1:1",O(mn),1,Needleman–Wunsch algorithm,1,1,https://www.sciencedirect.com/science/article/pii/0022283670900574,1,0,1970,O(mn),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/pii/0022283670900574,,"a sequence alignment is a way of arranging the sequences of DNA; RNA;
 or protein to identify regions of similarity that may be a consequence of functional;
 structural; or evolutionary relationships between the sequences.",,,250000,1,250000000000,1,2.5E+17,1,4,,,,Bioinformatics
23. Sequence Alignment,251,"n:m
1:1",O(mn),1,Smith–Waterman algorithm,,,,0,0,1981,O(mn),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/pii/0022283681900875,,"a sequence alignment is a way of arranging the sequences of DNA; RNA;
 or protein to identify regions of similarity that may be a consequence of functional;
 structural; or evolutionary relationships between the sequences.",,,250000,1,,,,,4,,,,Bioinformatics
23. Sequence Alignment,252,"n:m
1:1",O(mn / log(n)),1,Masek; Patterson,1,1,https://reader.elsevier.com/reader/sd/pii/0022000080900021?token=73AF2A185C2FC6C67F5579CDB00D3B782FF86C4EB03694E1E783EFF5885B871AB0841E8A69D206FB16A1EFF882EB712C,1,0,1980,O(mn / log(n)),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/pii/0022000080900021,,"a sequence alignment is a way of arranging the sequences of DNA; RNA;
 or protein to identify regions of similarity that may be a consequence of functional;
 structural; or evolutionary relationships between the sequences.",,,27901,8.960252321,13205456224,18.93156857,8651311463,28897352.85,4,,,,Bioinformatics
23. Sequence Alignment,253,"n:m
1:1",O(mn),1,Hirschberg's algorithm,,,,0,0,1975,O(mn),0,0,1,0,0,,0,0,http://www.mathcs.emory.edu/~cheung/Courses/323/Syllabus/DynProg/Docs/Hirschberg-LCS-1975.pdf,,"a sequence alignment is a way of arranging the sequences of DNA; RNA;
 or protein to identify regions of similarity that may be a consequence of functional;
 structural; or evolutionary relationships between the sequences.",,,250000,1,,,,,4,,,,Bioinformatics
23. Sequence Alignment,254,"n:m
1:1",O(mn),1,FASTA,,,,0,0,1985,O(mn),0,0,1,0,0,,0,0,https://www.ncbi.nlm.nih.gov/pubmed/2983426,,"a sequence alignment is a way of arranging the sequences of DNA; RNA;
 or protein to identify regions of similarity that may be a consequence of functional;
 structural; or evolutionary relationships between the sequences.",,,250000,1,,,,,4,,,,Bioinformatics
23. Sequence Alignment,255,"n:m
1:1",O(mn),1,Gotoh; 1982,,,,0,0,1982,O(mn),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/pii/0022283682903989,,"a sequence alignment is a way of arranging the sequences of DNA; RNA;
 or protein to identify regions of similarity that may be a consequence of functional;
 structural; or evolutionary relationships between the sequences.",,,250000,1,,,,,4,,,,Bioinformatics
23. Sequence Alignment,256,"n:m
1:1",O(mn),1,Altschul and Erickson; 1986,,,,0,0,1986,O(mn),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/pii/S0092824086900108,,"a sequence alignment is a way of arranging the sequences of DNA; RNA;
 or protein to identify regions of similarity that may be a consequence of functional;
 structural; or evolutionary relationships between the sequences.",,,250000,1,,,,,4,,,,Bioinformatics
23. Sequence Alignment,257,"n:m
1:1",O(mn),1,Myers and Miller; 1988,,,,0,0,1988,O(mn),0,0,1,0,0,,0,0,https://www.ncbi.nlm.nih.gov/pubmed/3382986,,"a sequence alignment is a way of arranging the sequences of DNA; RNA;
 or protein to identify regions of similarity that may be a consequence of functional;
 structural; or evolutionary relationships between the sequences.",,,250000,1,,,,,4,,,,Bioinformatics
23. Sequence Alignment,258,"n:m
1:1",O(mn),1,Gapped BLAST,,,,0,0,1997,O(mn),0,0,1,0,0,,0,0,https://www.ncbi.nlm.nih.gov/pubmed/9254694,,"a sequence alignment is a way of arranging the sequences of DNA; RNA;
 or protein to identify regions of similarity that may be a consequence of functional;
 structural; or evolutionary relationships between the sequences.",,,250000,1,,,,,4,,,,Bioinformatics
23. Sequence Alignment,259,"n:m
1:1",O(mn),1,BLAST,,,,0,0,1990,O(mn),0,0,1,0,0,,0,0,https://www.ncbi.nlm.nih.gov/pubmed/2231712,,"a sequence alignment is a way of arranging the sequences of DNA; RNA;
 or protein to identify regions of similarity that may be a consequence of functional;
 structural; or evolutionary relationships between the sequences.",,,250000,1,,,,,4,,,,Bioinformatics
23. Sequence Alignment,260,"n:m
1:1",O(mn),1,David Sankoff 1972,,,,0,0,1972,O(mn),0,0,1,0,0,,0,0,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC427531/,,"a sequence alignment is a way of arranging the sequences of DNA; RNA;
 or protein to identify regions of similarity that may be a consequence of functional;
 structural; or evolutionary relationships between the sequences.",,,250000,1,,,,,4,,,,Bioinformatics
23. Sequence Alignment,261,"n:m
1:1",O(mn),1,FOGSAA,,,,0,0,2013,O(mn),0,0,1,0,0,,0,0,https://www.nature.com/articles/srep01746,,"a sequence alignment is a way of arranging the sequences of DNA; RNA;
 or protein to identify regions of similarity that may be a consequence of functional;
 structural; or evolutionary relationships between the sequences.",,,250000,1,,,,,4,,,,Bioinformatics
24. Joins,262,"n:m
1:1",O(nm),1,Nested loop join,1,1,https://docs.oracle.com/cd/E17952_01/mysql-5.7-en/nested-loop-joins.html,1,0,1960,O(nm),0,0,1,0,0,,0,0,-,https://docs.oracle.com/cd/E17952_01/mysql-5.7-en/nested-loop-joins.html,"An SQL join clause - corresponding to a join operation in relational algebra
 - combines columns from one or more tables in a relational database.",,,250000,1,250000000000,1,2.5E+17,1,4,,,,Databases
24. Joins,263,"n:m
1:1",O(nlogn + mlogm),1,Sort merge join,,,,1,4->5,1960,O(nlogn + mlogm),0,0,1,0,0,,0,0,-,https://use-the-index-luke.com/sql/join/sort-merge-join,"An SQL join clause - corresponding to a join operation in relational algebra
 - combines columns from one or more tables in a relational database.",,,8960,27.90178571,18931568.57,13205.45622,28897352854,8651311.463,4,,,,Databases
24. Joins,264,"n:m
1:1",O(n+m),1,Hash join,2,1,http://neuyilan.github.io/2018/01/04/hash%20join算法总结/Hash%20Join%20Algorithms.pdf,1,5->6,1960,O(n+m),0,0,1,0,0,,0,0,-,https://dev.mysql.com/doc/refman/8.0/en/hash-joins.html,"An SQL join clause - corresponding to a join operation in relational algebra
 - combines columns from one or more tables in a relational database.",,,1000,250,1000000,250000,1000000000,250000000,4,,,,Databases
25. Line Clipping,265,,O(n),1,Cohen–Sutherland,1,1,https://www.geeksforgeeks.org/line-clipping-set-1-cohen-sutherland-algorithm/,1,0,1967,O(n),0,0,1,0,0,,0,0,https://books.google.com/books/about/Principles_of_interactive_computer_graph.html?id=inJ8AAAAIAAJ,,"line clipping is the process of removing lines or portions of lines outside an area
 of interest. Typically; any line or part thereof which is outside of the viewing
 area is removed.",,,1000,1,1000000,1,1000000000,1,6,,,,Image Processing
25. Line Clipping,266,,O(n),1,Liang–Barsky,,,,0,0,1984,O(n),0,0,1,0,0,,0,0,https://dl.acm.org/doi/10.1145/357332.357333,,"line clipping is the process of removing lines or portions of lines outside an area
 of interest. Typically; any line or part thereof which is outside of the viewing
 area is removed.",,,1000,1,,,,,6,,,,Image Processing
25. Line Clipping,267,,O(n),1,Cyrus–Beck,,,,0,0,1978,O(n),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/pii/0097849378900213,,"line clipping is the process of removing lines or portions of lines outside an area
 of interest. Typically; any line or part thereof which is outside of the viewing
 area is removed.",,,1000,1,,,,,6,,,,Image Processing
25. Line Clipping,268,,O(n),1,Nicholl–Lee–Nicholl,,,,0,0,1987,O(n),0,0,1,0,0,,0,0,https://www.cs.drexel.edu/~david/Classes/Talks/McCurdyPresentation.pdf,,"line clipping is the process of removing lines or portions of lines outside an area
 of interest. Typically; any line or part thereof which is outside of the viewing
 area is removed.",,,1000,1,,,,,6,,,,Image Processing
25. Line Clipping,269,,O(n),1,Fast clipping,,,,0,0,1987,O(n),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/pii/0097849387900616,,"line clipping is the process of removing lines or portions of lines outside an area
 of interest. Typically; any line or part thereof which is outside of the viewing
 area is removed.",,,1000,1,,,,,6,,,,Image Processing
25. Line Clipping,270,,O(logn),1,O(lg N) algorithm,376,0,https://pdf.sciencedirectassets.com/271576/1-s2.0-S0097849300X00751/1-s2.0-0097849394900647/main.pdf?X-Amz-Security-Token=IQoJb3JpZ2luX2VjEOH%2F%2F%2F%2F%2F%2F%2F%2F%2F%2FwEaCXVzLWVhc3QtMSJHMEUCIF%2BccJXJP2xBtSBtISqmjwlim2WYjHY86RUKR7ARAJf%2BAiEArGD9DeAFYnrAoyXj4Ip%2FSjxttxMzsOIpAOIzWZF0kEwqtAMIWhADGgwwNTkwMDM1NDY4NjUiDF2GI7UXjcuAMdxX2iqRA5YRWAhB4okx4k4gKyZKdqux1y3%2FGx5SvoEP1uJvB2Dj82MVM8sgfJGUIcPKJfTcW3uqI1z47gto1etqDlTQflYBgBNx8N3TABfoGWXXkP%2BbbQgRUy4fB7MO%2FNspZtwnutHcvfFJ8Qg8K20UXlP%2BxR7DwSyNj4j9smDG%2Ftm7nNro0YOzjweKh8wBHMDxEtqqhuAhRwEk0eS0aiL9GS2YAjVX%2FcszpCt0bjkTfIviZaxfWqKLvTg0W28v4yUwOoeyJ1yJ4WMXCBbeWZFGk2fbwvxIT0anJQ6L2QmKtpisoNjFlOtZvlP5YQzTQLkQB7MCgOe3ypYOSCJ9Ql5XzeLOBvN1GlJVJcF1Ap9K72L7oz9t5uURibMuuXfwBWm3pzRUwKj1u%2FPhiorHStLXsJnOxSSvOaXqERM5%2BrfSKhlo4%2BlgHXsQcgF3a7J8NjFz77hlFLmus7l2ZVpkH2%2BfXlJqG5rqDlnJ8wP0ONjB4U2H0i54vfFfr%2BW%2BuSTc%2FRDzXyvVHAQWziwFlE2ZPgUtYpmz1np%2FMMqHjfcFOusBxK21qfhJ1l7QH4vi84iZnBpa0PsaA%2BoRt5vxYi33iJcaPD21O28DTIoaHeuT4JcGqM1FRnct40YD1omj1Ph8Rh2X0jo0kliRdoLU0XaMiSC7L9mZlAK5V7B198YYOt96u1wpT%2FvQPDmhE2ticxtUEsp5P5C%2BMVzFrAx2GgHMJ0nwYGymYSpW5zmOopqbFL6nlqq6Huls%2Fv%2BczB89QpZ3O7xU7b%2Fo4RrsJQqbi1Uh4xFn8ybIPovpXZf3kksksO3GUWZ%2Byku9KQ9CCeANXg%2FIF9WVjLqrLOef7fwsvndXLZvr5%2BVHpS2LFj9Hcw%3D%3D&X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Date=20200612T095951Z&X-Amz-SignedHeaders=host&X-Amz-Expires=300&X-Amz-Credential=ASIAQ3PHCVTYRLUDBYHO%2F20200612%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Signature=f5a0b4787b02a388cc1797cccc01cdbf8d8d11072c811893d366824ed1ac047d&hash=540d8c2ea09e1c072121751a9be62ee0cdc496cc749ef0ca6c809dd3d7e7d296&host=68042c943591013ac2b2430a89b270f6af2c76d8dfd086a07176afe7c76c2c61&pii=0097849394900647&tid=spdf-d95de2e1-a8a6-48da-8164-8bf4d8778037&sid=7e1566124ca2024ba79ba7d19f65e0d422f8gxrqa&type=client,1,6->7,1994,O(logn),0,0,1,0,0,,0,0,https://www.sciencedirect.com/science/article/pii/0097849394900647/pdf?md5=06bd1f11031af17d1fd34626c4e2f49b&pid=1-s2.0-0097849394900647-main.pdf,,"line clipping is the process of removing lines or portions of lines outside an area
 of interest. Typically; any line or part thereof which is outside of the viewing
 area is removed.",,,9.965,100.3512293,19.93156857,50171.66594,29.89735285,33447777.3,6,,,,Image Processing
25. Line Clipping,271,,O(1),1,Skala,,,,1,7->8,1996,O(1),0,0,1,0,1,,0,0,https://onlinelibrary.wiley.com/doi/abs/10.1111/1467-8659.1510061,,"line clipping is the process of removing lines or portions of lines outside an area
 of interest. Typically; any line or part thereof which is outside of the viewing
 area is removed.",,,1,1000,,,,,6,,,,Image Processing
26. NFA to DFA conversion,272,,O(2^n),1,Rabin–Scott powerset construction,1,1,http://www.cs.nuim.ie/~jpower/Courses/Previous/parsing/node9.html,1,0,1959,O(2^n),0,0,1,0,0,,0,0,https://ieeexplore.ieee.org/document/5392601,,,,,Inf,1,Inf,1,Inf,1,1,,,,Combinatorics
27. Multiplication,273,O(log*n) = 12,O(n^1.58),1,Karatsuba Algorithm,,,,1,0,1962,O(n^1.58),0,0,1,0,0,,0,0,http://www.mathnet.ru/php/archive.phtml?wshow=paper&jrnid=dan&paperid=26729&option_lang=eng,,"Multiplication is one of the four elementary mathematical operations of arithmetic;
with the others being addition; subtraction and division.",,,54954.08739,18.19700859,79432823.47,12589.25412,165958690743756,6025.595861,4,,,,Numerical Analysis
27. Multiplication,274,O(log*n) = 12,O(n^1.46),1,Toom-3,,,,1,0,1969,O(n^1.46),0,0,1,0,0,,0,0,https://www.ams.org/journals/tran/1969-142-00/S0002-9947-1969-0249212-8/S0002-9947-1969-0249212-8.pdf,,"Multiplication is one of the four elementary mathematical operations of arithmetic;
with the others being addition; subtraction and division.",,,23988,41.68751042,19952623.15,50118.72336,19952623.15,50118723363,4,,,,Numerical Analysis
27. Multiplication,275,O(log*n) = 12,O(n^2),1,Long Multiplication,1,1,https://en.wikipedia.org/wiki/Multiplication_algorithm,1,0,1940,O(n^2),0,0,1,0,0,,0,0,,,"Multiplication is one of the four elementary mathematical operations of arithmetic;
with the others being addition; subtraction and division.",,,1000000,1,1000000000000,1,1E+18,1,4,,,,Numerical Analysis
27. Multiplication,276,O(log*n) = 12,O(n logn loglogn),1,Schönhage–Strassen algorithm,,,,1,0,1971,O(n logn loglogn),0,0,1,0,0,,0,0,https://link.springer.com/article/10.1007/BF02242355,,"Multiplication is one of the four elementary mathematical operations of arithmetic;
with the others being addition; subtraction and division.",,,32984,30.31772981,86044249.58,11621.92715,146555204661,6823367.361,4,,,,Numerical Analysis
27. Multiplication,277,O(log*n) = 12,O(nlogn 2^O(log*n)),1,Furer's algorithm,,,,0,0,2007,O(nlogn 2^O(log*n)),0,0,1,0,0,,0,0,https://web.archive.org/web/20130425232048/http://www.cse.psu.edu/~furer/Papers/mult.pdf,,"Multiplication is one of the four elementary mathematical operations of arithmetic;
with the others being addition; subtraction and division.",,,40816640,0.02449981184,,,,,4,,,,Numerical Analysis
27. Multiplication,278,O(log*n) = 12,O(nlogn 2^O(log*n)),1,De 2008,,,,0,0,2008,O(nlogn 2^O(log*n)),0,0,1,0,0,,0,0,https://arxiv.org/abs/0801.1416,,"Multiplication is one of the four elementary mathematical operations of arithmetic;
with the others being addition; subtraction and division.",,,40816640,0.02449981184,,,,,4,,,,Numerical Analysis
27. Multiplication,279,O(log*n) = 12,O(nlogn),1,Harvey; Hoeven,,,,1,4->5,2019,O(nlogn),0,0,1,0,0,,0,0,https://hal.archives-ouvertes.fr/hal-02070778,,"Multiplication is one of the four elementary mathematical operations of arithmetic;
with the others being addition; subtraction and division.",,,9965,100.3512293,19931568,50171.66738,29897352854,33447777.3,4,,,,Numerical Analysis
27. Multiplication,280,O(log*n) = 12,O(nlogn 2^3(log*n)),1,Harvey; Hoeven; Lecerf,,,,0,0,2015,O(nlogn 2^3(log*n)),0,0,1,0,0,,0,0,https://arxiv.org/abs/1407.3360,,"Multiplication is one of the four elementary mathematical operations of arithmetic;
with the others being addition; subtraction and division.",,,79720,12.54390366,,,,,4,,,,Numerical Analysis
27. Multiplication,281,O(log*n) = 12,O(nlogn 2^O(log*n)),1,Covanov and Thomé,,,,0,0,2015,O(nlogn 2^O(log*n)),0,0,1,0,0,,0,0,https://hal.inria.fr/hal-01108166v1/document,,"Multiplication is one of the four elementary mathematical operations of arithmetic;
with the others being addition; subtraction and division.",,,40816640,0.02449981184,,,,,4,,,,Numerical Analysis
27. Multiplication,282,O(log*n) = 12,O(nlogn 2^3(log*n)),1,Covanov and Thomé,,,,0,0,2016,O(nlogn 2^3(log*n)),0,0,1,0,0,,0,0,https://arxiv.org/abs/1502.02800,,"Multiplication is one of the four elementary mathematical operations of arithmetic;
with the others being addition; subtraction and division.",,,79720,12.54390366,,,,,4,,,,Numerical Analysis
27. Multiplication,283,O(log*n) = 12,O(nlogn 2^2(log*n)),1,Harvey; Hoeven; Lecerf,,,,0,0,2018,O(nlogn 2^2(log*n)),0,0,1,0,0,,0,0,https://arxiv.org/abs/1802.07932,,"Multiplication is one of the four elementary mathematical operations of arithmetic;
with the others being addition; subtraction and division.",,,39860,25.08780733,,,,,4,,,,Numerical Analysis
28. Maximum cardinality matching,284,"V:E
1:1",O(VE),1,Ford–Fulkerson algorithm,,,,1,0,1956,O(VE),0,0,1,0,0,,0,0,https://www.cambridge.org/core/journals/canadian-journal-of-mathematics/article/maximal-flow-through-a-network/5D6E55D3B06C4F7B1043BC1D82D40764,,"the goal is to find a matching with as many edges as possible
 (equivalently: a matching that covers as many vertices as possible).",,,250000,1,250000000000,1,2.5E+17,1,4,,"http://www.cs.kent.edu/~dragan/GraphAn/p23-galil.pdf

https://hal.archives-ouvertes.fr/hal-01740403/document",,Combinatorics
28. Maximum cardinality matching,285,,O(V*0.5 E),1,Hopcroft–Karp algorithm,,,,1,0,1973,O(V*0.5 E),0,0,1,0,0,,0,0,https://epubs.siam.org/doi/10.1137/0202019,,"the goal is to find a matching with as many edges as possible
 (equivalently: a matching that covers as many vertices as possible).",,,,,,,,,4,,,,Combinatorics
28. Maximum cardinality matching,286,,O(V*0.5 E),1,Micali and Vazirani,,,,0,0,1980,O(V*0.5 E),0,1,0,0,0,,0,0,https://dl.acm.org/doi/10.1109/SFCS.1980.12,,"the goal is to find a matching with as many edges as possible
 (equivalently: a matching that covers as many vertices as possible).",,,,,,,,,4,,,,Combinatorics
28. Maximum cardinality matching,287,,O(V^1.188),1,Mucha; Sankowski,,,,1,0,2006,O(V^1.188),0,0,1,0,0,,0,0,https://link.springer.com/article/10.1007/s00453-005-1187-5,,"the goal is to find a matching with as many edges as possible
 (equivalently: a matching that covers as many vertices as possible).",,,1608.334452,155.4403063,5893541.76,42419.31426,21596151485,11576136.62,4,,,,Combinatorics
28. Maximum cardinality matching,288,,O(E^1.428),1,Madry's algorithm,,,,0,0,2009,O(E^1.428),0,0,1,0,0,,0,0,,,"the goal is to find a matching with as many edges as possible
 (equivalently: a matching that covers as many vertices as possible).",,,,,,,,,4,,,,Combinatorics
28. Maximum cardinality matching,289,,O(V*0.5 E),1,Chandran and Hochbaum; 2011,,,,0,0,2011,,1,0,1,0,0,,0,0,https://arxiv.org/abs/1105.1569,,"the goal is to find a matching with as many edges as possible
 (equivalently: a matching that covers as many vertices as possible).",,,,,,,,,4,,,,Combinatorics
